"CÓD. 
DEP.",DEPARTAMENTO,CÓD. MUN.,MUNICIPIO,"GRUPO 
DE CULTIVO","SUBGRUPO 
DE CULTIVO",CULTIVO,DESAGREGACIÓN REGIONAL Y/O SISTEMA PRODUCTIVO,AÑO,PERIODO,"Área Sembrada
(ha)","Área Cosechada
(ha)","Producción
(t)","Rendimiento
(t/ha)",ESTADO FISICO PRODUCCION,"NOMBRE 
CIENTIFICO",CICLO DE CULTIVO
18,CAQUETA,18610,SAN JOSE DEL FRAGUA,FRUTALES,PIÑA,PIÑA,PIÑA,2011,2011,60,25,188,7.5,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18001,FLORENCIA,FRUTALES,PIÑA,PIÑA,PIÑA,2011,2011,55,50,300,6,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,FRUTALES,PIÑA,PIÑA,PIÑA,2011,2011,50,50,390,7.8,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18860,VALPARAISO,FRUTALES,PIÑA,PIÑA,PIÑA,2011,2011,43,25,200,8,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18410,MONTAÑITA,FRUTALES,PIÑA,PIÑA,PIÑA,2011,2011,30,25,200,8,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,FRUTALES,PIÑA,PIÑA,PIÑA,2011,2011,20,20,120,6,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18785,SOLITA,FRUTALES,PIÑA,PIÑA,PIÑA,2011,2011,12,12,96,8,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18479,MORELIA,FRUTALES,PIÑA,PIÑA,PIÑA,2011,2011,3,3,18,6,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18029,ALBANIA,FRUTALES,PIÑA,PIÑA,PIÑA,2012,2012,133,93,791,8.5,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18610,SAN JOSE DEL FRAGUA,FRUTALES,PIÑA,PIÑA,PIÑA,2012,2012,120,81,608,7.5,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,FRUTALES,PIÑA,PIÑA,PIÑA,2012,2012,81,50,300,6,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18756,SOLANO,FRUTALES,PIÑA,PIÑA,PIÑA,2012,2012,80,80,480,6,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18001,FLORENCIA,FRUTALES,PIÑA,PIÑA,PIÑA,2012,2012,55,54,324,6,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,FRUTALES,PIÑA,PIÑA,PIÑA,2012,2012,51,50,400,8,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,FRUTALES,PIÑA,PIÑA,PIÑA,2012,2012,30,20,120,6,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18410,MONTAÑITA,FRUTALES,PIÑA,PIÑA,PIÑA,2012,2012,30,15,113,7.5,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18460,MILAN,FRUTALES,PIÑA,PIÑA,PIÑA,2012,2012,22,20,154,7.7,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18205,CURILLO,FRUTALES,PIÑA,PIÑA,PIÑA,2012,2012,9,7,70,10,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18860,VALPARAISO,FRUTALES,PIÑA,PIÑA,PIÑA,2012,2012,5,5,40,8,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18029,ALBANIA,FRUTALES,PIÑA,PIÑA,PIÑA,2013,2013,133,105,893,8.5,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18610,SAN JOSE DEL FRAGUA,FRUTALES,PIÑA,PIÑA,PIÑA,2013,2013,120,115,1481,12.88,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,FRUTALES,PIÑA,PIÑA,PIÑA,2013,2013,102,75,450,6,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18756,SOLANO,FRUTALES,PIÑA,PIÑA,PIÑA,2013,2013,80,78,680,8.72,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18001,FLORENCIA,FRUTALES,PIÑA,PIÑA,PIÑA,2013,2013,55,45,260,5.78,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,FRUTALES,PIÑA,PIÑA,PIÑA,2013,2013,51,50,415,8.3,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,FRUTALES,PIÑA,PIÑA,PIÑA,2013,2013,30,30,180,6,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18460,MILAN,FRUTALES,PIÑA,PIÑA,PIÑA,2013,2013,25,25,210,8.4,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18410,MONTAÑITA,FRUTALES,PIÑA,PIÑA,PIÑA,2013,2013,20,15,113,7.53,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18785,SOLITA,FRUTALES,PIÑA,PIÑA,PIÑA,2013,2013,12,12,90,7.5,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18205,CURILLO,FRUTALES,PIÑA,PIÑA,PIÑA,2013,2013,9,6,55,9.17,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18860,VALPARAISO,FRUTALES,PIÑA,PIÑA,PIÑA,2013,2013,8,7,80,11.43,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18029,ALBANIA,FRUTALES,PIÑA,PIÑA,PIÑA,2014,2014,146,34,289,8.5,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18610,SAN JOSE DEL FRAGUA,FRUTALES,PIÑA,PIÑA,PIÑA,2014,2014,130,130,1300,10,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,FRUTALES,PIÑA,PIÑA,PIÑA,2014,2014,106,70,420,6,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18001,FLORENCIA,FRUTALES,PIÑA,PIÑA,PIÑA,2014,2014,69,50,260,5.2,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,FRUTALES,PIÑA,PIÑA,PIÑA,2014,2014,51,50,415,8.3,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,FRUTALES,PIÑA,PIÑA,PIÑA,2014,2014,30,30,180,6,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18410,MONTAÑITA,FRUTALES,PIÑA,PIÑA,PIÑA,2014,2014,30,20,150,7.5,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18860,VALPARAISO,FRUTALES,PIÑA,PIÑA,PIÑA,2014,2014,23,15,300,20,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18785,SOLITA,FRUTALES,PIÑA,PIÑA,PIÑA,2014,2014,12,12,90,7.5,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18029,ALBANIA,FRUTALES,PIÑA,PIÑA,PIÑA,2015,2015,224,80,680,8.5,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18610,SAN JOSE DEL FRAGUA,FRUTALES,PIÑA,PIÑA,PIÑA,2015,2015,141,130,2249,17.3,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,FRUTALES,PIÑA,PIÑA,PIÑA,2015,2015,116,80,480,6,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,FRUTALES,PIÑA,PIÑA,PIÑA,2015,2015,46,40,332,8.3,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,FRUTALES,PIÑA,PIÑA,PIÑA,2015,2015,40,40,240,6,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18410,MONTAÑITA,FRUTALES,PIÑA,PIÑA,PIÑA,2015,2015,40,20,150,7.5,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18860,VALPARAISO,FRUTALES,PIÑA,PIÑA,PIÑA,2015,2015,28,15,120,8,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18001,FLORENCIA,FRUTALES,PIÑA,PIÑA,PIÑA,2015,2015,21,21,109,5.2,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18756,SOLANO,FRUTALES,PIÑA,PIÑA,PIÑA,2015,2015,19,10,120,12,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18785,SOLITA,FRUTALES,PIÑA,PIÑA,PIÑA,2015,2015,12,9,108,12,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18029,ALBANIA,FRUTALES,PIÑA,PIÑA,PIÑA,2016,2016,248,82,697,8.5,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18610,SAN JOSE DEL FRAGUA,FRUTALES,PIÑA,PIÑA,PIÑA,2016,2016,191,133,2208,16.6,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,FRUTALES,PIÑA,PIÑA,PIÑA,2016,2016,142,122,732,6,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,FRUTALES,PIÑA,PIÑA,PIÑA,2016,2016,50,50,300,6,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18410,MONTAÑITA,FRUTALES,PIÑA,PIÑA,PIÑA,2016,2016,35,15,105,7,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18860,VALPARAISO,FRUTALES,PIÑA,PIÑA,PIÑA,2016,2016,33,17,170,10,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18205,CURILLO,FRUTALES,PIÑA,PIÑA,PIÑA,2016,2016,28,11,220,20,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18001,FLORENCIA,FRUTALES,PIÑA,PIÑA,PIÑA,2016,2016,23,21,105,5,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18756,SOLANO,FRUTALES,PIÑA,PIÑA,PIÑA,2016,2016,23,18,216,12,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18785,SOLITA,FRUTALES,PIÑA,PIÑA,PIÑA,2016,2016,12,12,120,10,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18029,ALBANIA,FRUTALES,PIÑA,PIÑA,PIÑA,2017,2017,277,217,1953,9,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18610,SAN JOSE DEL FRAGUA,FRUTALES,PIÑA,PIÑA,PIÑA,2017,2017,173,153,765,5,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,FRUTALES,PIÑA,PIÑA,PIÑA,2017,2017,127,104,104,1,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,FRUTALES,PIÑA,PIÑA,PIÑA,2017,2017,55,50,300,6,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18205,CURILLO,FRUTALES,PIÑA,PIÑA,PIÑA,2017,2017,38,38,760,20,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18410,MONTAÑITA,FRUTALES,PIÑA,PIÑA,PIÑA,2017,2017,35,25,175,7,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18756,SOLANO,FRUTALES,PIÑA,PIÑA,PIÑA,2017,2017,33,18,144,8,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18860,VALPARAISO,FRUTALES,PIÑA,PIÑA,PIÑA,2017,2017,33,29,290,10,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18001,FLORENCIA,FRUTALES,PIÑA,PIÑA,PIÑA,2017,2017,25,23,115,5,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18785,SOLITA,FRUTALES,PIÑA,PIÑA,PIÑA,2017,2017,16,11,165,15,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18029,ALBANIA,FRUTALES,PIÑA,PIÑA,PIÑA,2018,2018,287,277,2493,9,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18610,SAN JOSE DEL FRAGUA,FRUTALES,PIÑA,PIÑA,PIÑA,2018,2018,203,153,765,5,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,FRUTALES,PIÑA,PIÑA,PIÑA,2018,2018,134,127,127,1,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,FRUTALES,PIÑA,PIÑA,PIÑA,2018,2018,55,50,300,6,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18756,SOLANO,FRUTALES,PIÑA,PIÑA,PIÑA,2018,2018,53,18,144,8,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18205,CURILLO,FRUTALES,PIÑA,PIÑA,PIÑA,2018,2018,43,43,129,3,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18860,VALPARAISO,FRUTALES,PIÑA,PIÑA,PIÑA,2018,2018,36,29,290,10,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18410,MONTAÑITA,FRUTALES,PIÑA,PIÑA,PIÑA,2018,2018,35,25,175,7,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18001,FLORENCIA,FRUTALES,PIÑA,PIÑA,PIÑA,2018,2018,25,23,115,5,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18785,SOLITA,FRUTALES,PIÑA,PIÑA,PIÑA,2018,2018,17,17,255,15,FRUTO FRESCO,ANANAS SATIVUS,PERMANENTE
18,CAQUETA,18205,CURILLO,"PLANTAS AROMATICAS, CONDIMENTARIAS Y MEDICINALES",PLANTAS AROMATICAS,PLANTAS AROMATICAS,PLANTAS AROMATICAS,2017,2017A,1,1,1,1,HOJA FRESCA,,TRANSITORIO
18,CAQUETA,18205,CURILLO,"PLANTAS AROMATICAS, CONDIMENTARIAS Y MEDICINALES",PLANTAS AROMATICAS,PLANTAS AROMATICAS,PLANTAS AROMATICAS,2017,2017B,1,1,1,1,HOJA FRESCA,,TRANSITORIO
18,CAQUETA,18205,CURILLO,"PLANTAS AROMATICAS, CONDIMENTARIAS Y MEDICINALES",PLANTAS AROMATICAS,PLANTAS AROMATICAS,PLANTAS AROMATICAS,2018,2018A,1,1,1,1,HOJA FRESCA,,TRANSITORIO
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2007,2007,5250,4300,27520,6.4,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18592,PUERTO RICO,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2007,2007,2197,2000,14000,7,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2007,2007,1395,1360,8700,6.4,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18001,FLORENCIA,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2007,2007,1256,1206,7236,6,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18205,CURILLO,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2007,2007,620,620,3500,5.65,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2007,2007,600,530,3286,6.2,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18029,ALBANIA,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2007,2007,547,400,2500,6.25,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18460,MILAN,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2007,2007,540,490,3675,7.5,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18860,VALPARAISO,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2007,2007,465,450,2925,6.5,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18247,EL DONCELLO,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2007,2007,400,200,1220,6.1,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18410,MONTAÑITA,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2007,2007,400,180,1150,6.39,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18785,SOLITA,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2007,2007,309,279,1674,6,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18610,SAN JOSE DEL FRAGUA,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2007,2007,292,285,1860,6.53,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18479,MORELIA,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2007,2007,114,100,600,6,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18756,SOLANO,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2007,2007,45,37,226,6.11,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18256,EL PAUJIL,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2007,2007,15,10,60,6,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2008,2008,4970,4320,27648,6.4,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18592,PUERTO RICO,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2008,2008,2202,2200,15400,7,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2008,2008,1480,1360,8700,6.4,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18205,CURILLO,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2008,2008,1150,750,5625,7.5,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18001,FLORENCIA,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2008,2008,1004,986,5916,6,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18860,VALPARAISO,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2008,2008,900,445,2670,6,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18029,ALBANIA,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2008,2008,625,510,3060,6,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2008,2008,615,600,3720,6.2,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18460,MILAN,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2008,2008,540,510,3825,7.5,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18610,SAN JOSE DEL FRAGUA,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2008,2008,342,250,1500,6,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18785,SOLITA,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2008,2008,319,314,2041,6.5,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18410,MONTAÑITA,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2008,2008,250,200,1200,6,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18247,EL DONCELLO,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2008,2008,240,230,1380,6,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18756,SOLANO,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2008,2008,162,102,613,6.01,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18479,MORELIA,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2008,2008,150,130,845,6.5,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18256,EL PAUJIL,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2008,2008,65,50,350,7,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2009,2009,5120,4320,27648,6.4,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18592,PUERTO RICO,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2009,2009,2197,2100,12600,6,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2009,2009,1500,1360,8160,6,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18205,CURILLO,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2009,2009,1170,760,4560,6,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18001,FLORENCIA,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2009,2009,1014,988,5904,5.98,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18860,VALPARAISO,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2009,2009,905,460,2760,6,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2009,2009,768,610,3660,6,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18029,ALBANIA,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2009,2009,725,485,2910,6,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18460,MILAN,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2009,2009,540,510,3825,7.5,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18785,SOLITA,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2009,2009,369,313,1878,6,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18410,MONTAÑITA,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2009,2009,280,180,1152,6.4,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18756,SOLANO,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2009,2009,255,239,1554,6.5,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18610,SAN JOSE DEL FRAGUA,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2009,2009,250,180,1080,6,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18247,EL DONCELLO,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2009,2009,240,230,1380,6,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18479,MORELIA,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2009,2009,175,130,845,6.5,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18256,EL PAUJIL,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2009,2009,75,50,350,7,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2010,2010,5400,4340,26908,6.2,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18592,PUERTO RICO,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2010,2010,2281,1127,6762,6,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2010,2010,1559,1465,8790,6,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18205,CURILLO,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2010,2010,954,470,3625,7.71,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18860,VALPARAISO,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2010,2010,930,905,5430,6,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2010,2010,844,680,4080,6,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
18,CAQUETA,18029,ALBANIA,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,PLATANO,2010,2010,805,655,3930,6,FRUTO FRESCO,MUSA X PARADISIACA,PERMANENTE
